City,Region,Country,AirQuality,WaterPollution
Chorzow, Silesian Voivodeship,Poland,25.0,50.0
Zgierz, Lodz Voivodeship,Poland,75.0,50.0
Bakal, Chelyabinsk Oblast,Russia,75.0,100.0
Balashikha, Moscow Oblast,Russia,25.0,58.333333333333336
Elblag, Warmian-Masurian Voivodeship,Poland,54.16666666666666,50.0
Zielona Gora, Lubusz Voivodeship,Poland,75.0,12.5
Plock, Masovian Voivodeship,Poland,33.333333333333336,45.0
Gorzow Wielkopolski, Lubusz Voivodeship,Poland,55.00000000000001,75.0
Radom, Masovian Voivodeship,Poland,40.0,50.0
Slupsk, Pomeranian Voivodeship,Poland,87.5,50.0
Sosnowiec, Silesian Voivodeship,Poland,17.857142857142854,25.0
Gliwice, Silesian Voivodeship,Poland,19.11764705882353,59.61538461538461
Legnica, Lower Silesian Voivodeship,Poland,50.0,50.0
Tarnow, Lesser Poland Voivodeship,Poland,37.5,50.0
Wloclawek, Kuyavian-Pomeranian Voivodeship,Poland,45.0,75.0
Binangonan, ,Philippines,75.0,50.0
Cainta, ,Philippines,45.0,60.0
Rybnik, Silesian Voivodeship,Poland,13.88888888888889,41.66666666666667
Akranes, ,Iceland,100.0,37.5
Sivas, Sivas Province,Turkey,33.333333333333336,75.0
Puerto Galera, ,Philippines,50.0,50.0
Valmiera, ,Latvia,100.0,50.0
Belize City, Belize District,Belize,50.0,77.77777777777779
Dabrowa Gornicza, Silesian Voivodeship,Poland,33.333333333333336,25.0
Kilkenny, Leinster,Ireland,75.0,75.0
Pelotas, Rio Grande do Sul,Brazil,50.0,50.0
Matola, Maputo Province,Mozambique,37.5,50.0
Kolobrzeg, West Pomeranian Voivodeship,Poland,100.0,0.0
Caxias do Sul, Rio Grande do Sul,Brazil,85.0,37.5
Mwanza, Mwanza Region,Tanzania,60.0,55.00000000000001
Walbrzych, Lower Silesian Voivodeship,Poland,36.11111111111111,60.0
Puerto Princesa, Western Visayas,Philippines,62.5,54.16666666666666
Durango, Durango,Mexico,83.33333333333333,50.0
Chatham-Kent, Ontario,Canada,60.0,25.0
Chuzhou, Anhui,People's Republic of China,0.0,50.0
Elbasan, Elbasan County,Albania,0.0,25.0
Bar, Bar Municipality,Montenegro,56.25,50.0
Korce, Korce County,Albania,75.0,25.0
Viseu, Viseu,Portugal,79.16666666666667,37.5
Leuven, Flemish Region,Belgium,56.25,37.5
Mashhad, Razavi Khorasan Province,Iran,27.380952380952383,56.25
Port Shepstone, ,South Africa,75.0,100.0
Jhelum, Punjab,Pakistan,87.5,87.5
Eau Claire, Wisconsin,United States of America,96.42857142857144,33.333333333333336
Erzurum, Erzurum Province,Turkey,21.875,12.5
Nanyuki, ,Kenya,100.0,25.0
Grudziadz, Kuyavian-Pomeranian Voivodeship,Poland,45.0,0.0
Dundee, Scotland,United Kingdom,88.88888888888889,8.333333333333332
Charlottesville, Virginia,United States of America,100.0,58.333333333333336
Tijuana, Baja California,Mexico,33.333333333333336,69.23076923076923
Vaasa, ,Finland,92.5,8.333333333333332
Port Elizabeth, Eastern Cape,South Africa,80.26315789473684,56.25
Kimberley, Northern Cape,South Africa,31.25,87.5
Acre, Northern District,Israel,25.0,75.0
Tangier, Tanger-Tetouan-Al Hoceima,Morocco,45.588235294117645,35.416666666666664
Wolverhampton, England,United Kingdom,33.333333333333336,33.333333333333336
Eisenstadt, Burgenland,Austria,87.5,50.0
Fort McMurray, Alberta,Canada,70.0,41.66666666666667
Antibes, ,France,65.0,33.333333333333336
Weinan, Shaanxi,People's Republic of China,0.0,50.0
Mangalore, Karnataka,India,65.09433962264151,47.53289473684211
Vantaa, Uusimaa,Finland,87.5,12.5
Beverly Hills, California,United States of America,100.0,0.0
Yonkers, New York,United States of America,100.0,50.0
Niagara Falls, New York,United States of America,100.0,50.0
Kingston upon Hull, England,United Kingdom,59.09090909090909,42.85714285714286
Waco, Texas,United States of America,81.25,68.75
Frisco, Texas,United States of America,87.5,29.166666666666664
Beaumont, Texas,United States of America,70.83333333333334,87.5
Denton, Texas,United States of America,62.5,37.5
Midland, Texas,United States of America,75.0,100.0
Round Rock, Texas,United States of America,75.0,0.0
Wichita Falls, Texas,United States of America,62.5,43.75
Odessa, Texas,United States of America,100.0,50.0
Lafayette, Louisiana,United States of America,92.85714285714286,0.0
Nis, Nisava District,Serbia,28.125,40.27777777777778
Oyster Bay, New York,United States of America,100.0,25.0
Galway, Connacht,Ireland,92.04545454545456,44.44444444444444
Roy, Utah,United States of America,100.0,50.0
Norwich, England,United Kingdom,71.05263157894737,31.666666666666664
Szekesfehervar, Fejer County,Hungary,62.5,18.75
Hoa Binh, Hoa Binh,Vietnam,75.0,75.0
Mazar-i-Sharif, Balkh,Afghanistan,11.11111111111111,83.33333333333333
Luxor, Luxor Governorate,Egypt,75.0,37.5
Banja Luka, Republika Srpska,Bosnia and Herzegovina,45.588235294117645,58.59375
Sioux Falls, South Dakota,United States of America,81.81818181818181,32.14285714285714
Brighton, England,United Kingdom,82.14285714285714,21.73913043478261
Wiener Neustadt, Lower Austria,Austria,87.5,50.0
Natal, Rio Grande do Norte,Brazil,80.68181818181819,59.09090909090909
Shkoder, Shkoder County,Albania,75.0,33.333333333333336
Polokwane, Limpopo,South Africa,50.0,50.0
Aden, 'Adan Governorate,Yemen,16.666666666666668,75.0
Oran, Oran Province,Algeria,50.0,35.714285714285715
Hanover, New Hampshire,United States of America,100.0,50.0
Ubon Ratchathani, Ubon Ratchathani,Thailand,50.0,50.0
Pau, ,France,75.0,50.0
Erbil, ,Iraq,36.36363636363637,64.77272727272727
Douala, Littoral,Cameroon,40.0,79.16666666666667
Florianopolis, Santa Catarina,Brazil,82.6086956521739,67.3913043478261
Kolomna, Moscow Oblast,Russia,50.0,25.0
Dunedin, Otago Region,New Zealand,85.52631578947368,15.384615384615383
Hamilton, Ontario,Canada,42.79661016949152,54.01785714285714
Patras, West Greece Region,Greece,60.0,41.66666666666667
Volgodonsk, Rostov Oblast,Russia,25.0,75.0
Limerick, ,Ireland,80.43478260869566,38.15789473684211
Namur, Wallonia,Belgium,72.22222222222221,55.00000000000001
Gyor, Gyor-Moson-Sopron County,Hungary,79.16666666666667,0.0
Port Said, Port Said Governorate,Egypt,66.66666666666666,50.0
Suez, Suez Governorate,Egypt,0.0,100.0
Jyvaskyla, ,Finland,95.83333333333331,0.0
Saitama, Saitama Prefecture,Japan,68.75,37.5
Exeter, England,United Kingdom,79.16666666666667,13.636363636363637
Siauliai, ,Lithuania,57.14285714285714,58.333333333333336
Stoke-on-Trent, England,United Kingdom,67.85714285714286,33.333333333333336
Domodedovo, Moscow Oblast,Russia,50.0,37.5
Springfield, Missouri,United States of America,84.72222222222221,42.30769230769231
Galveston, Texas,United States of America,85.71428571428572,50.0
Erzincan, Erzincan Province,Turkey,29.166666666666664,50.0
Sandakan, Sabah,Malaysia,75.0,50.0
Kota Kinabalu, Sabah,Malaysia,47.91666666666667,45.45454545454545
Abingdon, Virginia,United States of America,100.0,50.0
Camden, New Jersey,United States of America,87.5,50.0
Hoboken, New Jersey,United States of America,56.25,62.5
Chon Buri, Chon Buri,Thailand,60.71428571428571,50.0
Livermore, California,United States of America,75.0,54.16666666666666
Zabok, Krapina-Zagorje County,Croatia,25.0,100.0
Zabol, Sistan and Baluchestan Province,Iran,14.285714285714285,66.66666666666666
Brossard, Quebec,Canada,100.0,50.0
Saguenay, Quebec,Canada,96.875,18.75
Zacatecas, Zacatecas,Mexico,82.14285714285714,37.5
Longueuil, Quebec,Canada,100.0,37.5
Sherbrooke, Quebec,Canada,90.78947368421052,31.666666666666664
Boisbriand, Quebec,Canada,75.0,25.0
Atlantic City, New Jersey,United States of America,91.66666666666669,37.5
Richmond, Quebec,Canada,80.0,50.0
Gold Coast, Queensland,Australia,82.63888888888889,32.608695652173914
Brest, Brest Region,Belarus,31.25,55.00000000000001
Tainan, ,Taiwan,31.25,68.75
Chateauguay, Quebec,Canada,100.0,0.0
Victoriaville, Quebec,Canada,91.66666666666669,50.0
Mascouche, Quebec,Canada,100.0,50.0
Rouyn-Noranda, Quebec,Canada,91.66666666666669,12.5
Laval, Quebec,Canada,91.07142857142856,41.66666666666667
Gatineau, Quebec,Canada,88.63636363636364,42.85714285714286
Granby, Quebec,Canada,100.0,75.0
Drummondville, Quebec,Canada,100.0,0.0
Montmagny, Quebec,Canada,100.0,50.0
Salaberry-de-Valleyfield, Quebec,Canada,85.0,50.0
Senneterre, Quebec,Canada,100.0,50.0
Sainte-Adele, Quebec,Canada,90.0,100.0
Allentown, Pennsylvania,United States of America,60.71428571428571,75.0
Grants Pass, Oregon,United States of America,62.5,75.0
Kansk, Krasnoyarsk Krai,Russia,0.0,75.0
Hengyang, Hunan,People's Republic of China,0.0,50.0
Zakopane, Lesser Poland Voivodeship,Poland,33.333333333333336,50.0
Zakynthos, ,Greece,100.0,25.0
Ruma, ,Serbia,25.0,75.0
Banska Bystrica, Banska Bystrica Region,Slovakia,62.5,25.0
Trencin, Trencin Region,Slovakia,78.57142857142857,41.66666666666667
Zalau, Salaj County,Romania,100.0,75.0
Zamosc, Lublin Voivodeship,Poland,50.0,50.0
Decin, ,Czech Republic,62.5,50.0
Veszprem, Veszprem County,Hungary,96.42857142857144,8.333333333333332
Teplice, ,Czech Republic,75.0,0.0
Liberec, ,Czech Republic,90.625,12.5
Chomutov, ,Czech Republic,75.0,50.0
Most, ,Czech Republic,62.5,50.0
Zanjan, Zanjan Province,Iran,52.77777777777778,58.333333333333336
Zanesville, Ohio,United States of America,50.0,85.0
Manisa, Manisa Province,Turkey,16.666666666666668,50.0
Zaozhuang, Shandong,People's Republic of China,0.0,50.0
Stip, Stip Municipality,North Macedonia,50.0,40.0
Zapopan, Jalisco,Mexico,58.92857142857143,42.85714285714286
Jablonec nad Nisou, ,Czech Republic,75.0,0.0
Zgorzelec, Lower Silesian Voivodeship,Poland,62.5,50.0
Jelenia Gora, Lower Silesian Voivodeship,Poland,50.0,50.0
Zaria, Kaduna State,Nigeria,0.0,100.0
Zawiercie, Silesian Voivodeship,Poland,25.0,50.0
Zary, Lubusz Voivodeship,Poland,62.5,50.0
Yueyang, Hunan,People's Republic of China,0.0,50.0
Kiryat Bialik, Haifa District,Israel,29.166666666666664,37.5
Givatayim, Tel Aviv District,Israel,25.0,50.0
Karmiel, Northern District,Israel,53.57142857142857,0.0
Beit Shemesh, Jerusalem District,Israel,37.5,66.66666666666666
Afula, Northern District,Israel,41.66666666666667,37.5
Arad, Southern District,Israel,41.66666666666667,37.5
Herzliya, Tel Aviv District,Israel,80.0,15.000000000000002
Kiryat Ata, Haifa District,Israel,25.0,50.0
St Helens, England,United Kingdom,62.5,25.0
Brookhaven, Georgia,United States of America,50.0,75.0
Mogilev, Mahiliou Region,Belarus,53.125,50.0
Korolyov, Moscow Oblast,Russia,25.0,87.5
Kladno, ,Czech Republic,75.0,75.0
Opava, ,Czech Republic,62.5,50.0
Nakhodka, Primorsky Krai,Russia,25.0,75.0
Uzhhorod, Zakarpattia Oblast,Ukraine,54.16666666666666,50.0
Zhytomyr, Zhytomyr Oblast,Ukraine,43.75,56.25
Khmelnytskyi, Khmelnytskyi Oblast,Ukraine,91.66666666666669,0.0
Kremenchuk, Poltava Oblast,Ukraine,0.0,100.0
Ivano-Frankivsk, Ivano-Frankivsk Oblast,Ukraine,28.57142857142857,45.0
Kherson, Kherson Oblast,Ukraine,54.54545454545454,54.54545454545454
Rivne, Rivne Oblast,Ukraine,75.0,50.0
Ternopil, Ternopil Oblast,Ukraine,85.71428571428572,57.14285714285714
Poltava, Poltava Oblast,Ukraine,70.0,35.0
Sumy, Sumy Oblast,Ukraine,46.42857142857143,53.57142857142857
Joinville, Santa Catarina,Brazil,77.94117647058823,58.82352941176471
Struga, Struga Municipality,North Macedonia,35.0,70.0
Usti nad Labem, ,Czech Republic,62.5,87.5
Tetovo, Tetovo Municipality,North Macedonia,10.909090909090908,65.77669902912622
Prilep, Prilep Municipality,North Macedonia,58.333333333333336,37.5
Veles, Veles Municipality,North Macedonia,25.0,50.0
Chernihiv, Chernihiv Oblast,Ukraine,58.333333333333336,75.0
Cherkasy, Cherkasy Oblast,Ukraine,30.55555555555556,53.125
Gostivar, Gostivar Municipality,North Macedonia,66.66666666666666,83.33333333333333
Gevgelija, Gevgelija Municipality,North Macedonia,100.0,33.333333333333336
Vinnytsia, Vinnytsia Oblast,Ukraine,62.5,71.42857142857143
Bitola, Bitola Municipality,North Macedonia,35.625,44.44444444444444
Horlivka, Donetsk Oblast,Ukraine,0.0,100.0
King's Lynn, England,United Kingdom,0.0,100.0
Chernivtsi, Chernivtsi Oblast,Ukraine,81.25,26.25
Piotrkow Trybunalski, Lodz Voivodeship,Poland,35.0,25.0
Kicevo, Kicevo Municipality,North Macedonia,25.0,37.5
Gwalior, Madhya Pradesh,India,25.0,72.97297297297297
Pabianice, Lodz Voivodeship,Poland,29.166666666666664,50.0
Bushehr, Bushehr Province,Iran,0.0,100.0
Santa Cruz, California,United States of America,88.23529411764706,34.61538461538461
Santa Clara, California,United States of America,75.0,35.0
Arequipa, Arequipa,Peru,18.333333333333336,88.33333333333333
Santa Barbara, California,United States of America,83.82352941176471,56.25
Faro, ,Portugal,79.16666666666667,25.0
Vlore, Vlore County,Albania,66.66666666666666,75.0
Batman, Batman Province,Turkey,0.0,50.0
Ruse, Ruse Province,Bulgaria,21.42857142857143,50.0
Samsun, Samsun Province,Turkey,31.818181818181817,50.0
Inverness, Scotland,United Kingdom,84.375,56.25
Heraklion, ,Greece,86.76470588235294,50.0
Salisbury, England,United Kingdom,64.28571428571428,42.85714285714286
Valdivia, Los Rios Region,Chile,0.0,50.0
Fukushima, Fukushima Prefecture,Japan,33.333333333333336,66.66666666666666
Reading, England,United Kingdom,72.82608695652173,30.55555555555556
Czeladz, Silesian Voivodeship,Poland,50.0,25.0
Konotop, Sumy Oblast,Ukraine,75.0,25.0
Kuopio, ,Finland,95.83333333333331,37.5
Allahabad, Uttar Pradesh,India,13.719512195121952,75.0
Oskemen, East Kazakhstan Region,Kazakhstan,10.714285714285715,60.71428571428571
Cartagena, Region of Murcia,Spain,65.625,25.0
Port Antonio, Surrey County,Jamaica,75.0,100.0
Dezhou, Shandong,People's Republic of China,0.0,50.0
Akron, Ohio,United States of America,65.0,83.33333333333333
Ramenskoye, ,Russia,25.0,50.0
West Palm Beach, Florida,United States of America,72.5,66.66666666666666
Thrissur, Kerala,India,47.82608695652174,75.0
Kopavogur, ,Iceland,100.0,50.0
Coslada, Community of Madrid,Spain,70.83333333333334,50.0
Kawasaki, Kanagawa Prefecture,Japan,70.0,25.0
Chambery, ,France,87.5,50.0
Merida, Yucatan,Mexico,71.09375,50.0
Teresina, Piaui,Brazil,75.0,75.0
Pleven, Pleven Province,Bulgaria,17.857142857142854,100.0
Stornoway, Scotland,United Kingdom,100.0,0.0
Fort Lauderdale, Florida,United States of America,81.57894736842105,42.10526315789473
Malatya, Malatya Province,Turkey,0.0,50.0
Upper Hutt, Wellington Region,New Zealand,100.0,50.0
Billings, Montana,United States of America,75.0,40.0
West Lafayette, Indiana,United States of America,75.0,75.0
Crescent City, California,United States of America,100.0,0.0
Eger, Heves County,Hungary,100.0,50.0
Kalamazoo, Michigan,United States of America,88.63636363636364,53.57142857142857
Kragujevac, Sumadija District,Serbia,50.0,43.75
Joao Pessoa, Paraiba,Brazil,86.11111111111111,43.75
Liepaja, ,Latvia,90.3846153846154,5.555555555555558
Yavne, Central District,Israel,25.0,50.0
Thiruvananthapuram, ,India,52.71084337349398,53.289473684210535
Cakovec, Medimurje County,Croatia,100.0,37.5
Kalamata, Peloponnese Region,Greece,50.0,40.0
Craiova, Dolj County,Romania,53.84615384615385,36.11111111111111
Adiyaman, Adiyaman Province,Turkey,0.0,50.0
Vitoria, Espirito Santo,Brazil,34.61538461538461,55.00000000000001
Sopron, Gyor-Moson-Sopron County,Hungary,100.0,0.0
Dobrich, Dobrich Province,Bulgaria,37.5,100.0
Sari, Mazandaran Province,Iran,29.166666666666664,50.0
Eskisehir, ,Turkey,64.58333333333334,36.11111111111111
Campo Grande, Mato Grosso do Sul,Brazil,92.5,57.14285714285714
Tripoli, North Governorate,Lebanon,27.77777777777778,81.25
Moa, Holguin Province,Cuba,0.0,75.0
Nara, Nara Prefecture,Japan,100.0,50.0
Doboj, Republika Srpska,Bosnia and Herzegovina,87.5,75.0
San Mateo, California,United States of America,80.0,20.0
Yuba City, California,United States of America,100.0,50.0
Srinagar, Jammu and Kashmir,India,77.58620689655173,51.92307692307693
Jinan, Shandong,People's Republic of China,15.27777777777778,46.42857142857143
Chester, England,United Kingdom,81.25,20.0
Subotica, ,Serbia,50.0,50.0
Abbottabad, Khyber Pakhtunkhwa,Pakistan,62.5,80.35714285714286
Qingdao, Shandong,People's Republic of China,50.73529411764706,62.93103448275862
Blackpool, England,United Kingdom,70.0,45.83333333333333
Stara Zagora, Stara Zagora Province,Bulgaria,61.11111111111112,4.999999999999999
Passaic, New Jersey,United States of America,50.0,75.0
Agartala, Tripura,India,63.63636363636363,58.333333333333336
Aydin, Aydin Province,Turkey,14.285714285714285,50.0
Bournemouth, ,United Kingdom,64.70588235294117,31.25
Gloucester, England,United Kingdom,50.0,50.0
Taganrog, Rostov Oblast,Russia,58.333333333333336,58.333333333333336
Agadir, Souss-Massa,Morocco,64.58333333333334,18.181818181818183
Amasya, Amasya Province,Turkey,12.5,50.0
Qom, Qom Province,Iran,20.0,33.333333333333336
Chiba, Chiba Prefecture,Japan,100.0,100.0
Keflavik, ,Iceland,87.5,0.0
Cuiaba, Mato Grosso,Brazil,25.0,37.5
Guimaraes, Braga,Portugal,93.75,43.75
Pattaya, Chon Buri,Thailand,19.407894736842103,78.66666666666666
Denizli, Denizli Province,Turkey,29.54545454545454,40.0
Zlin, ,Czech Republic,75.0,37.5
Isparta, Isparta Province,Turkey,12.5,37.5
Kotor, Kotor Municipality,Montenegro,75.0,25.0
Dornbirn, Vorarlberg,Austria,100.0,0.0
Nyiregyhaza, Szabolcs-Szatmar-Bereg County,Hungary,50.0,50.0
Eugene, Oregon,United States of America,75.0,36.25
Esztergom, Komarom-Esztergom County,Hungary,75.0,50.0
Kecskemet, Bacs-Kiskun County,Hungary,75.0,50.0
Campinas, Sao Paulo,Brazil,61.02941176470589,48.333333333333336
Maracaibo, Zulia,Venezuela,20.0,95.0
Ashdod, Southern District,Israel,25.0,41.66666666666667
Kerman, Kerman Province,Iran,48.07692307692308,14.285714285714285
